id,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged,usd_pledged_real,usd_goal_real,year
142756087,Sea Fishing North Wales (Canceled),Photobooks,Photography,GBP,2016-01-20,3000,2015-12-21 20:16:38,0,canceled,0,GB,0,0,4296.89,2016
1530710409,#silveralchemy (Canceled),Jewelry,Fashion,EUR,2015-07-16,7000,2015-06-22 20:48:16,1001,canceled,3,IT,1136.38,1089.99,7622.28,2015
1986940192,The movement for the project Pray Until Something Happens,Hip-Hop,Music,USD,2015-02-23,2500,2015-01-24 00:42:24,0,failed,0,US,0,0,2500,2015
1438894080,Jacquelyn's Bakery,Small Batch,Food,USD,2017-08-22,10000,2017-06-23 06:04:10,1902,failed,12,US,852,1902,10000,2017
138021563,LOVE TO SHARE - Debut EP,Pop,Music,USD,2014-04-30,6000,2014-04-16 06:57:03,3621,failed,40,US,3621,3621,6000,2014
85950747,Thangka Conservation Volunteer & Research Trip to Tibet,Painting,Art,USD,2017-04-17,1500,2017-03-20 03:35:09,1606,successful,21,US,79,1606,1500,2017
391555079,Dead Ink Archive,Shorts,Film & Video,USD,2015-04-11,5000,2015-03-12 06:47:12,5721,successful,68,US,5721,5721,5000,2015
1799197290,The Voices of Huntington's Disease,Documentary,Film & Video,USD,2015-04-06,525,2015-03-14 23:07:43,50,failed,1,US,50,50,525,2015
1203924108,The War Never Ends (Working title),Nonfiction,Publishing,USD,2015-06-27,45000,2015-05-28 06:03:06,1,failed,1,US,1,1,45000,2015
257130438,I AM A FLOWER POT MADE FOR A PLANT,Children's Books,Publishing,USD,2014-06-10,15000,2014-04-14 02:37:32,130,failed,6,US,130,130,15000,2014
923698333,Sailor Pets Tamagotchi Enamel Pin Collection,Art,Art,USD,2017-09-02,1900,2017-08-03 20:29:17,13218,successful,330,US,2717,13218,1900,2017
266960846,makeena - earn cash for shopping healthy & sustainable!,Apps,Technology,USD,2014-12-11,20000,2014-11-11 20:00:45,20220,successful,169,US,20220,20220,20000,2014
1199731343,Crescent Moon Spirits LLC,Small Batch,Food,USD,2016-11-03,450000,2016-09-05 21:09:10,1210,failed,12,US,25,1210,450000,2016
1052374462,Counter Stick,Product Design,Design,USD,2017-03-02,7200,2017-01-31 19:37:02,285,failed,6,US,50,285,7200,2017
300677200,"CSA-Aquaculture, farming & wood product",Farms,Food,CAD,2016-06-13,400,2016-05-14 16:36:45,4,failed,2,CA,3.11,3.1,310.05,2016
998431812,Lowell Artistry,Pottery,Crafts,USD,2014-07-30,15000,2014-07-10 19:25:36,11,failed,3,US,11,11,15000,2014
1459912122,LOCK'D ESCAPE ADVENTURES,Live Games,Games,USD,2016-06-29,10000,2016-06-01 02:23:14,1,failed,1,US,1,1,10000,2016
80888771,Modern Handcrafted Dress Shoes [REINVENTED],Footwear,Fashion,EUR,2017-07-12,5000,2017-06-07 12:42:53,17303,successful,123,NL,6320.67,19751.38,5707.5,2017
1824831509,Portrait Commissions,Painting,Art,CAD,2017-12-19,25,2017-11-19 23:14:18,30,successful,2,CA,7.83,23.62,19.68,2017
1020509543,Cameron Calloway EP,R&B,Music,USD,2015-06-27,3000,2015-05-25 16:53:35,976,failed,30,US,976,976,3000,2015
1789599980,"Margit Ilika: Catalog, Document & Archive",Mixed Media,Art,USD,2015-01-30,12000,2014-12-16 23:08:23,1481,failed,15,US,1481,1481,12000,2015
947737972,Heavy equipment teacher,Software,Technology,USD,2015-06-27,100000,2015-04-28 21:55:48,50,failed,1,US,50,50,100000,2015
1064336917,"Image Retouching, Restoring, Design and Photography",Photography,Photography,GBP,2015-10-28,8000,2015-10-06 23:55:54,0,failed,0,GB,0,0,12271.82,2015
1003343308,"PowerBark-""Meal on the Run for the Dog on the Go""",Food,Food,USD,2014-06-13,5000,2014-05-14 23:03:53,2186,failed,25,US,2186,2186,5000,2014
1647343545,The Million Dollar Server (Canceled),Nonfiction,Publishing,CAD,2015-10-03,6000,2015-09-13 22:54:58,2254,canceled,33,CA,1699.76,1742.42,4638.22,2015
316138527,PumpSnug: (still) keeping your asthma pump snug on the run,Product Design,Design,GBP,2016-06-23,2500,2016-05-24 20:57:20,170,failed,16,GB,246.66,232.97,3426.02,2016
783948250,Build a SAAS app with Flask and deploy it with docker,Software,Technology,USD,2015-06-11,12000,2015-05-12 12:37:04,12451,successful,13,US,12451,12451,12000,2015
544189401,Old School Miniatures Presents: The Daemon Cannon!,Tabletop Games,Games,GBP,2016-11-01,600,2016-10-18 22:35:58,1580.75,successful,57,GB,605.78,1974.51,749.46,2016
193554468,HealthyINR | Lifestyle App to Save Lives with Heart,Apps,Technology,USD,2017-05-29,15000,2017-04-14 12:10:26,3208,failed,83,US,1240,3208,15000,2017
290238370,Cacao Cultured: A New Form of Fermentation,Food,Food,CAD,2016-05-12,450,2016-04-12 21:23:32,762,successful,25,CA,586.68,591.52,349.32,2016
252556890,SAVED! The Anthology (Canceled),Anthologies,Comics,USD,2014-06-18,3000,2014-05-19 16:14:59,130,canceled,8,US,130,130,3000,2014
1380572970,FINDERS KEEPERS EDUCATION APP,Apps,Technology,AUD,2017-09-12,35000,2017-08-13 01:25:16,1,failed,1,AU,0,0.8,28080.87,2017
75682337,The World's Smallest Garden,Gadgets,Technology,USD,2017-06-21,40000,2017-05-22 11:11:03,43741,successful,986,US,2603,43741,40000,2017
269951576,Advanced Anthropometry Calculation Software,Apps,Technology,EUR,2016-10-08,1200,2016-09-08 20:20:19,35,failed,2,ES,0,38.51,1320.23,2016
1342981571,Finca 57 Free Little Library,Art,Art,USD,2014-11-10,350,2014-10-11 18:51:48,385,successful,16,US,385,385,350,2014
192845366,Website where people can do the job of their life for 1 day,Web,Technology,EUR,2017-10-07,20000,2017-09-07 09:39:10,12,failed,3,NL,0,14.17,23620,2017
1582053987,Electronic Music Student needs PC to become super producer!,Electronic Music,Music,DKK,2015-07-30,10850,2015-07-20 18:42:20,700,failed,3,DK,101.6,102.89,1594.74,2015
1417623696,Mythos Tales,Tabletop Games,Games,USD,2016-02-23,25000,2016-02-01 16:15:51,116356,successful,2452,US,116356,116356,25000,2016
492842368,GREEN RIDING HOOD. Organic fairy tale for IPad.,Mobile Games,Games,USD,2014-11-06,7500,2014-10-10 12:57:19,1018,failed,72,US,1018,1018,7500,2014
452498843,FIERY FOX - A Card Game For Kids And Adults (Canceled),Playing Cards,Games,EUR,2015-09-23,15000,2015-08-25 11:56:03,238,canceled,6,DE,272.78,265.39,16726.51,2015
1569024251,Patiently carved original kitchen utensils from fruit trees,Woodworking,Crafts,GBP,2016-06-25,2000,2016-05-26 10:54:24,280,failed,2,GB,409.11,371.92,2656.57,2016
400165371,UzedGamez,Video Games,Games,GBP,2014-08-08,2500,2014-07-09 23:41:13,0,failed,0,GB,0,0,4201.05,2014
426257131,"A Little Free Library for Springfield, Illinois",Public Art,Art,USD,2014-10-23,200,2014-09-23 20:49:54,200,successful,11,US,200,200,200,2014
943832288,"The Health & Fitness Social Network, & Paleo Recipe Uploader",Apps,Technology,GBP,2014-11-07,16000,2014-10-08 21:52:28,0,failed,0,GB,0,0,25311.25,2014
1901276916,Module System for Computer Desktop & Laptops,Hardware,Technology,USD,2015-10-02,100000,2015-09-02 21:30:54,100,failed,2,US,100,100,100000,2015
415404110,"Hand Made, Wooden Tape Measures",Woodworking,Crafts,GBP,2017-10-10,1000,2017-09-10 12:42:02,1275,successful,23,GB,633.56,1692.26,1327.26,2017
1950361164,A Shadow named Envy: Guardians,Fiction,Publishing,GBP,2015-06-29,1100,2015-05-30 22:04:54,1118,successful,13,GB,1714.39,1746.74,1718.62,2015
3203810,Ezyline Industrial,Civic Design,Design,AUD,2016-11-04,50000,2016-10-05 02:45:05,1,failed,1,AU,0,0.77,38417.21,2016
2114152858,Ghost Wolf Publishing; Inspiring our Community to Write,Fiction,Publishing,USD,2016-09-04,20000,2016-08-05 19:42:29,0,failed,0,US,0,0,20000,2016
1512752255,"Kindermusical ""Der kleine Mats""",Musical,Theater,CHF,2017-11-26,2500,2017-10-27 14:10:47,0,failed,0,CH,0,0,2541.48,2017
1528502504,The 20 hour Quest For Polito's Pizza (Canceled),Bacon,Food,CAD,2014-08-07,800,2014-07-08 02:49:06,0,canceled,0,CA,0,0,732.87,2014
1825846356,Vanitati Experimental Short Drama,Drama,Film & Video,GBP,2017-03-01,5000,2017-02-16 11:20:58,5003.34,successful,23,GB,143.3,6121.27,6117.18,2017
1567521650,Will Phalen: NEW ALBUM NOW!!,Indie Rock,Music,USD,2014-01-16,10750,2013-12-17 20:32:24,11250,successful,137,US,11250,11250,10750,2014
887863991,Bringing Back Southern Fried With A New Farm Stand Concept!,Farmer's Markets,Food,USD,2016-12-25,4321,2016-11-21 22:31:15,1142,failed,11,US,224,1142,4321,2016
262666610,"Strong Women Etcetera: Art of Tim Tyler, hardcover book",Painting,Art,USD,2017-01-07,26000,2016-11-23 22:23:36,656,failed,7,US,237,656,26000,2017
1558616843,Indoor Fun Park For Kids.,Games,Games,USD,2017-03-09,600000,2017-02-07 06:56:48,0,failed,0,US,0,0,600000,2017
1813761962,Removing The Mask,Documentary,Film & Video,AUD,2014-08-09,15000,2014-06-10 06:58:23,310,failed,7,AU,289.87,288.96,13982.1,2014
1367552813,UNDER PRESSURE,Musical,Theater,USD,2014-07-08,6500,2014-05-31 06:03:01,124,failed,7,US,124,124,6500,2014
790058586,new digtal art printing,Art,Art,USD,2014-08-10,10000,2014-07-11 23:19:34,0,failed,0,US,0,0,10000,2014
1850415136,The Vegan Life Victoria (Canceled),Vegan,Food,CAD,2014-12-20,50000,2014-10-21 22:57:44,215,canceled,2,CA,190.78,185.47,43133.2,2014
296091661,Choice (Short Film),Drama,Film & Video,GBP,2017-03-23,1500,2017-02-22 15:04:57,45,failed,3,GB,43.55,56.15,1871.54,2017
842535463,I want to make an Album!,Rock,Music,GBP,2014-04-11,500,2014-02-20 01:12:03,620,successful,33,GB,1037.3,1037.34,836.57,2014
625300842,Beez In The Honey (Canceled),Food Trucks,Food,GBP,2015-08-23,12000,2015-07-24 20:19:41,0,canceled,0,GB,0,0,18469.49,2015
1589214381,Little friggin doughnuts,Food,Food,USD,2015-01-30,15000,2014-12-31 02:23:46,172,failed,6,US,172,172,15000,2015
1260486589,Stellar Tactics - Sci-Fi RPG (Canceled),Video Games,Games,USD,2016-05-25,67000,2016-04-25 16:31:33,5415,canceled,263,US,5415,5415,67000,2016
2030168293,The Littlest Vampire And Friends - alternative bedtime book,Children's Books,Publishing,GBP,2017-12-12,800,2017-11-12 02:41:03,334,failed,12,GB,208.96,446.8,1070.19,2017
150600503,Emma Warren's Debut EP,Faith,Music,USD,2016-12-09,10000,2016-11-04 02:42:03,11625,successful,115,US,845,11625,10000,2016
170346274,TIOLIpacks Campus Backpacks,Product Design,Design,USD,2014-12-08,475,2014-11-01 05:07:51,520,successful,7,US,520,520,475,2014
581548784,Mason Dixie Biscuit Co. - DC's First Biscuit Shoppe!,Restaurants,Food,USD,2014-08-14,27500,2014-07-15 22:38:41,28035,successful,333,US,28035,28035,27500,2014
41066146,Help Corynn live her ballet dream!,Residencies,Dance,USD,2017-06-08,2710,2017-05-09 20:33:19,3165,successful,27,US,748,3165,2710,2017
1864982138,double trouble electric guitar case.,DIY Electronics,Technology,USD,2017-05-29,5000,2017-03-30 01:37:18,0,failed,0,US,0,0,5000,2017
369748662,Hjelp oss å gjenåpne Fristelse Cafe/veganske kaker,Vegan,Food,NOK,2017-03-10,500000,2017-02-08 09:19:35,15750,failed,57,NO,1649.59,1827.53,58016.76,2017
1303747135,One Nation Under God Short Film,Experimental,Film & Video,USD,2014-08-05,1500,2014-07-28 10:08:41,67,failed,7,US,67,67,1500,2014
658933232,Yu-Hsien Shen's First Residency at the Vermont Studio Center,Art,Art,USD,2014-10-18,3000,2014-09-18 18:17:09,3001,successful,28,US,3001,3001,3000,2014
1089395124,Get Tanked The Drinking Game,Playing Cards,Games,USD,2014-07-28,5000,2014-07-03 23:29:43,181,failed,10,US,181,181,5000,2014
1718248509,Hawaii Nights,Photography,Photography,USD,2014-04-19,11900,2014-02-18 23:30:54,15021,successful,75,US,15021,15021,11900,2014
1684733766,ravenhope catering,Food,Food,GBP,2014-08-09,1500,2014-07-10 19:52:39,0,failed,0,GB,0,0,2503.5,2014
1763717335,XCase Ultra Clear Expandable Miniatures Display Case,Tabletop Games,Games,USD,2017-04-14,15000,2017-03-07 14:05:08,1101,canceled,20,US,94,1101,15000,2017
787243341,Fort Ord : Beauty,People,Photography,USD,2015-09-07,26750,2015-08-08 20:30:08,6288,failed,57,US,6288,6288,26750,2015
604672395,"Reclamation design, local artisan hot spot",Design,Design,USD,2015-03-12,5000,2015-02-10 14:43:08,1,failed,1,US,1,1,5000,2015
236934404,Count Rockoola,Mobile Games,Games,GBP,2016-04-17,2000,2016-03-18 00:31:23,16,failed,2,GB,22.62,23,2875.59,2016
938378570,Pillar – Reunited – New Album 2014,Rock,Music,USD,2014-02-16,50000,2014-01-17 18:48:17,81019.51,successful,1433,US,81019.51,81019.51,50000,2014
2143187778,No Manners Entertainment,World Music,Music,USD,2015-11-15,20000,2015-10-16 23:24:18,0,failed,0,US,0,0,20000,2015
692597918,Bring back Dutch Mill donuts,Events,Food,USD,2015-05-26,100000,2015-03-27 21:34:12,10,failed,1,US,10,10,100000,2015
767730774,Mi-Chef,Technology,Technology,USD,2017-04-12,50000,2017-03-13 16:13:34,0,failed,0,US,0,0,50000,2017
1764342155,100SONGS/100DAYS,Music,Music,USD,2016-10-31,100,2016-10-17 23:14:45,120,successful,4,US,30,120,100,2016
613018582,Backlogged: Video Game Pocast,Audio,Journalism,USD,2015-10-15,850,2015-09-15 00:52:44,55,failed,2,US,55,55,850,2015
229329436,Spin method for guitar and bass,Publishing,Publishing,USD,2014-07-25,15000,2014-06-30 18:48:52,35,failed,2,US,35,35,15000,2014
602804487,Book: The Search For Firinne,Fiction,Publishing,USD,2014-01-01,5000,2013-11-28 19:53:31,31,failed,3,US,31,31,5000,2014
1578908608,Jazz Classical Music Recording Studio,Jazz,Music,USD,2017-03-04,1000,2017-02-17 18:27:36,0,failed,0,US,0,0,1000,2017
1766404497,Mission: FPS,Video Games,Games,USD,2017-04-28,50000,2017-02-27 17:40:33,271,failed,13,US,0,271,50000,2017
970688410,Seasonal Vegetable Tasting,Events,Food,USD,2016-04-08,1000,2016-03-09 21:51:14,0,failed,0,US,0,0,1000,2016
35335530,Mega Bar: The most versatile and affordable workout product.,Hardware,Technology,USD,2014-12-31,12000,2014-11-01 21:08:08,16806,successful,176,US,16806,16806,12000,2014
682333855,Fine Knit Mask,Accessories,Fashion,USD,2014-10-30,6000,2014-09-30 21:16:43,56,failed,3,US,56,56,6000,2014
124732623,"Soulajar: ""Between Here and There""",Jazz,Music,USD,2017-02-25,4000,2017-02-08 21:47:45,4110,successful,18,US,390,4110,4000,2017
125497323,Slim Man Cooks,Cookbooks,Food,USD,2014-11-21,9000,2014-10-22 08:56:23,12462,successful,101,US,12462,12462,9000,2014
1490487660,WIFI GRATUIT POUR TOUS A METZ,Web,Technology,EUR,2016-05-23,20000,2016-04-19 20:18:23,20788.44,successful,140,FR,23453.99,23216.41,22335.89,2016
842627919,Affordable Ride Share,Web,Technology,USD,2015-11-09,300,2015-10-30 22:08:54,0,failed,0,US,0,0,300,2015
172996803,"Lust for Color, (paintings by Jake Brown)",Painting,Art,USD,2014-08-20,2000,2014-07-21 21:02:52,75,failed,5,US,75,75,2000,2014
1222754617,Starting up a Word Press site & publishing photo booklets,Photography,Photography,GBP,2016-07-16,700,2016-06-16 19:06:17,53,failed,5,GB,74.91,69.4,916.65,2016
1030325909,SOMArts Curatorial Residency,Art,Art,USD,2017-06-01,15000,2017-04-19 19:38:47,6505,failed,59,US,225,6505,15000,2017
1818742944,Longboarding 3000 miles from L.A to NY - Feature Film,Documentary,Film & Video,GBP,2014-05-05,12750,2014-04-05 17:52:56,9130,failed,130,GB,15143.82,15395.51,21499.76,2014
518140056,NOLA Vintage Upcycling Initial Funding Project,Crafts,Crafts,USD,2014-02-11,10000,2014-01-03 22:30:52,101,failed,2,US,101,101,10000,2014
2042789685,Loud Arts,Plays,Theater,USD,2015-06-20,3000,2015-04-21 04:47:18,0,failed,0,US,0,0,3000,2015
1065638046,R.I.P. Zombie -  IOS Mobile Game,Mobile Games,Games,USD,2015-05-15,100,2015-04-30 14:06:39,112,successful,5,US,112,112,100,2015
331280261,"Successfully publish ""Rocksann Finds God"" as a storybook.",Children's Books,Publishing,USD,2014-01-19,5600,2013-12-10 17:58:02,5955,successful,57,US,5955,5955,5600,2014
2129837336,Bohemian Wedding  Dress Collection by Vicky Rowe,Couture,Fashion,GBP,2015-06-13,15000,2015-05-14 18:10:10,0,failed,0,GB,0,0,23757.48,2015
499709503,Fishing Party the card game by Dolocus,Tabletop Games,Games,CAD,2014-04-19,13500,2014-03-10 00:57:31,456,failed,18,CA,411.77,413.87,12252.68,2014
701543031,Lilith,Classical Music,Music,EUR,2016-07-07,1000,2016-06-07 09:51:08,139,failed,2,FR,157.66,153.87,1107,2016
400887538,"""That Reminds Me..."" The Series",Webseries,Film & Video,USD,2014-06-01,25000,2014-04-15 00:18:31,25458,successful,148,US,25458,25458,25000,2014
259015584,New Movie THE SKY HAS FALLEN Practical FX Horror Film,Horror,Film & Video,USD,2014-11-30,100,2014-10-01 21:34:41,2711,successful,25,US,2711,2711,100,2014
556107967,Touche' Mei for LVFW & ACFW 2015,Ready-to-wear,Fashion,USD,2015-06-09,2500,2015-04-10 23:45:35,495,failed,14,US,495,495,2500,2015
595842811,Funding Optimus Primate,Rock,Music,USD,2015-04-27,500,2015-03-28 18:10:54,651,successful,15,US,651,651,500,2015
1415968605,Love & Other Mental Illnesses (Help us with Stretch Goals!!),Comedy,Film & Video,USD,2015-01-09,3000,2014-12-10 20:37:29,3311.11,successful,42,US,3311.11,3311.11,3000,2015
25062333,VIRAL TAP (Canceled),Video Games,Games,USD,2014-05-15,85000,2014-04-15 16:54:37,0,canceled,0,US,0,0,85000,2014
941585198,Southwest Stories - Season 3: Route 66 Through the Mojave,Documentary,Film & Video,USD,2017-02-12,50000,2016-12-15 00:11:19,1419,canceled,10,US,1000,1419,50000,2017
1606606799,Culturally In Touch,Software,Technology,USD,2015-02-11,1200000,2015-01-12 22:34:35,0,failed,0,US,0,0,1200000,2015
288344610,Stockton: A Snapshot of the Heart (Canceled),Photography,Photography,USD,2014-06-15,10000,2014-05-05 23:15:43,15,canceled,1,US,15,15,10000,2014
2094487330,TPT (Tunisian Public Transport),Apps,Technology,EUR,2015-08-01,1546,2015-07-02 15:11:18,5,failed,1,FR,5.57,5.47,1691.48,2015
1581413399,Secret Hymns.....MUSIC IS MY BRAND,Apparel,Fashion,USD,2014-08-25,25000,2014-07-26 21:44:33,50,failed,1,US,50,50,25000,2014
1313944691,Modern 28mm South Asian Wargaming Figures,Tabletop Games,Games,USD,2014-05-01,20657,2014-04-02 18:24:21,547,failed,6,US,547,547,20657,2014
286965998,Xconcarne,Food,Food,GBP,2014-09-12,5000,2014-08-15 10:34:35,0,failed,0,GB,0,0,8116.36,2014
2109762620,DNA Collection & Brand launch by Siammosé,Couture,Fashion,USD,2017-01-28,12100,2016-12-19 05:00:53,1072,canceled,10,US,115,1072,12100,2017
1735341033,Open through Dance,Dance,Dance,USD,2017-06-10,1700,2017-05-11 09:02:14,36,failed,4,US,0,36,1700,2017
291546537,JÁK- The Science Fiction Novel Series,Fiction,Publishing,USD,2015-08-29,7770,2015-07-30 05:34:31,357,failed,3,US,357,357,7770,2015
174640736,Da2ndletter EP,Hip-Hop,Music,USD,2017-02-11,5000,2017-01-11 16:35:48,0,failed,0,US,0,0,5000,2017
2040001445,Around The World Documentary,Documentary,Film & Video,EUR,2017-11-02,49000,2017-10-01 22:26:28,3507.69,failed,74,FR,1086.93,4088.93,57119.54,2017
1416007077,Dive sites of the wild Atlantic way on Ireland's west coast,Publishing,Publishing,EUR,2016-01-01,10000,2015-12-10 09:57:08,130,failed,4,IE,141.77,141.19,10860.95,2016
1381399468,I want a Dinosaur! Epic educational music children's CD.,Kids,Music,USD,2015-05-23,6000,2015-04-23 05:14:30,150,canceled,1,US,150,150,6000,2015
505132309,Zen Pig: Nurturing Mindfulness and Giving Clean Water,Children's Books,Publishing,USD,2016-05-15,10000,2016-04-15 13:16:41,2892,failed,63,US,2892,2892,10000,2016
1348793366,NÜERA: Welcome to the New Era in swimwear,Fashion,Fashion,USD,2017-01-19,50000,2016-12-20 00:04:21,2538,failed,18,US,130,2538,50000,2017
1579316737,Pay Me In Gold Clothing,Apparel,Fashion,USD,2016-01-13,4500,2015-12-14 17:57:59,0,failed,0,US,0,0,4500,2016
1651853081,The First Letters Of Christmas,Children's Books,Publishing,GBP,2016-07-09,8000,2016-06-09 18:26:10,85,failed,4,GB,109.08,113.58,10690.33,2016
128010888,Aspiring Young Artists Project,Music,Music,USD,2016-11-18,7500,2016-09-19 00:50:01,7501,successful,42,US,100,7501,7500,2016
1058639990,Niyama: The Next Generation of Yoga Pants,Apparel,Fashion,USD,2016-11-04,22000,2016-10-06 00:10:19,34203,successful,524,US,8317,34203,22000,2016
1273379164,Join my mission to change nerd stereotypes!!,Apparel,Fashion,USD,2015-07-29,300,2015-06-29 21:03:39,0,failed,0,US,0,0,300,2015
442717485,Top Donald Trumps - The Card Game,Playing Cards,Games,GBP,2016-11-29,1200,2016-10-30 20:29:13,196,failed,12,GB,34.13,247.42,1514.83,2016
1394590179,The Skateboard Collective,Mixed Media,Art,CAD,2016-08-01,1200,2016-07-02 00:02:18,1565,successful,26,CA,221.51,1201.72,921.45,2016
196466378,Kenneth Mbene's Soil Chemistry Report,Academic,Publishing,USD,2015-04-02,5000,2015-02-01 23:57:26,5000.01,successful,22,US,5000.01,5000.01,5000,2015
587395833,Kleedkamerfeestje Noorderslag.Fashion & music groupies only.,Ready-to-wear,Fashion,EUR,2015-11-30,500,2015-10-01 02:12:25,0,canceled,0,NL,0,0,545.1,2015
817332272,BeanBagglz: The Ultimate 33-in-1 Tossing Game,Live Games,Games,USD,2016-05-27,10000,2016-04-05 17:00:38,51569,successful,174,US,51569,51569,10000,2016
1301608483,Mineral Springs Experience,Civic Design,Design,USD,2014-10-05,12000,2014-09-05 19:33:52,13177,successful,77,US,13177,13177,12000,2014
172515884,Più Mosso Music Studio,Music,Music,USD,2015-09-13,3000,2015-08-14 01:30:39,0,undefined,0,"N,0""",,0,3000,2015
668548397,SIBA,Apps,Technology,DKK,2016-06-01,10000,2016-04-15 18:54:38,5,failed,1,DK,0.76,0.75,1499.57,2016
280179887,"Membership Site For Creative People - Music,Dance,Artist etc",Web,Technology,GBP,2017-04-29,5000,2017-02-28 08:22:46,21,failed,2,GB,0,27.17,6469.73,2017
449089301,"Explore New England, New York & The Capital Region",Children's Books,Publishing,EUR,2014-07-03,15800,2014-06-03 22:55:42,1340,failed,22,NL,1826.04,1820.8,21469.14,2014
1451088915,KegHead,Drinks,Food,USD,2015-08-09,70000,2015-07-10 03:15:24,8216,failed,42,US,8216,8216,70000,2015
1338829024,THE GENERATION OF Z: EDINBURGH,Immersive,Theater,NZD,2014-07-24,20000,2014-06-24 03:08:17,26454.51,successful,121,NZ,23010.78,22606.83,17091.1,2014
437558233,Art Academy 101 at Rosi Hinton (Canceled),Art,Art,USD,2014-07-14,2900,2014-05-30 04:23:27,100,canceled,6,US,100,100,2900,2014
11187886,The Ultimate Swiss Watch For The Modern Man – CORE Watches,Product Design,Design,USD,2017-08-10,80000,2017-07-10 14:47:25,3757,canceled,14,US,947,3757,80000,2017
562211400,TOUR & MARKETING SUPPORT,Music,Music,USD,2017-02-22,5000,2017-01-23 04:54:19,0,failed,0,US,0,0,5000,2017
1344549538,Profiting from Pain - Exposing the 'Family Court Industry',Documentary,Film & Video,GBP,2015-07-03,14000,2015-05-04 17:39:53,0,canceled,0,GB,0,0,21873.29,2015
1046070289,You Won't Believe This,Video Art,Art,USD,2015-01-30,500,2015-01-09 21:32:49,101,failed,2,US,101,101,500,2015
757066434,WINE IS MAGIC        WEIN & KUNST - WINE & ART,Drinks,Food,EUR,2016-01-02,24000,2015-11-03 07:52:06,0,failed,0,DE,0,0,26066.27,2016
1490283977,Traveler Issues (Canceled),Places,Photography,USD,2015-06-09,400,2015-05-10 18:22:38,0,canceled,0,US,0,0,400,2015
342579877,hopshack,Apps,Technology,USD,2014-09-11,6000,2014-08-12 18:41:50,6981,successful,109,US,6981,6981,6000,2014
380824310,Gotta Get Going: Steam Smugglers VR,Video Games,Games,EUR,2018-01-03,20000,2017-12-04 16:49:10,1770,live,35,ES,999.01,2131.97,24090,2018
739410155,Lavallier Emporium Ceramic studio expansion,Pottery,Crafts,AUD,2017-05-31,2000,2017-05-01 23:58:08,2743,successful,59,AU,115.33,2027.8,1478.52,2017
1430071601,Little Red Riding Hood - Short Ski Film in the Rockies,Shorts,Film & Video,CAD,2014-03-29,4000,2014-02-27 22:09:32,591,failed,17,CA,532.91,536.2,3629.11,2014
1259261056,The Talking Blues Band: Through the Plains EP,Indie Rock,Music,USD,2014-03-31,2000,2014-03-01 01:58:11,2006,successful,61,US,2006,2006,2000,2014
633112442,Cannabis Colouring Book,Conceptual Art,Art,USD,2016-01-30,2500,2015-12-31 19:31:24,4.2,failed,1,US,4.2,4.2,2500,2016
595970143,The Standard Model: Curatorial Propositions,Art Books,Publishing,GBP,2015-06-14,3000,2015-05-15 19:11:46,3265,successful,62,GB,5139.81,5171.21,4751.5,2015
393152542,Honoring Tap,Dance,Dance,USD,2014-08-12,253,2014-07-28 16:57:40,12,failed,4,US,12,12,253,2014
1398678107,Bygone,Film & Video,Film & Video,USD,2016-08-21,50000,2016-07-22 19:53:20,1,failed,1,US,0,1,50000,2016
1083869403,TRIBES - Online Mini Series,Webseries,Film & Video,GBP,2016-06-15,5000,2016-04-17 13:46:07,0,failed,0,GB,0,0,7143.57,2016
340735118,TurnsPro | Time Lapse Camera Mount - for everyone!,Camera Equipment,Technology,GBP,2015-04-01,16000,2015-03-02 21:03:42,27577.5,successful,484,GB,42568.18,40823.5,23685.11,2015
765020470,AZR-0: Robots in the Wild,Graphic Novels,Comics,EUR,2016-05-28,26200,2016-04-29 10:20:38,8919,failed,107,AT,10107.97,9948.25,29223.46,2016
1399449442,BODYSCAPES II: Theater of Life,Photobooks,Photography,USD,2016-01-19,23000,2015-12-01 07:37:27,27675,successful,280,US,27675,27675,23000,2016
1437161587,Recording a Mini-Album ~Relaunch!,Music,Music,USD,2017-12-10,850,2017-11-25 22:10:52,860,successful,7,US,0,860,850,2017
408634915,Military Hat Stands,Art,Art,USD,2017-03-12,2500,2017-02-10 22:31:54,0,failed,0,US,0,0,2500,2017
1274720151,Case For Thought,Product Design,Design,USD,2015-02-27,10000,2015-01-28 08:18:24,1,failed,1,US,1,1,10000,2015
1661738379,UnaProject. A Collaborative Writing Project,Publishing,Publishing,USD,2014-10-24,20000,2014-09-24 22:32:06,34,failed,4,US,34,34,20000,2014
2015508314,"Chicken & Waffles with Hot Glaze Peaches, The Man  Cookbook",Cookbooks,Food,USD,2014-09-16,250,2014-07-18 01:17:56,30,failed,1,US,30,30,250,2014
1993535643,Tales of Scales: A Creative Anthology,Anthologies,Publishing,GBP,2015-03-17,1100,2015-02-15 20:16:15,129,failed,6,GB,198.65,191.61,1633.84,2015
1747356206,Help this Fresh food bistro,Restaurants,Food,USD,2015-02-06,20000,2015-01-07 06:42:32,1,failed,1,US,1,1,20000,2015
1375245983,Your time to shine in your own magazine spread.,Publishing,Publishing,USD,2017-08-11,5000,2017-07-12 01:31:03,0,failed,0,US,0,0,5000,2017
