id,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged,usd_pledged_real,usd_goal_real
1747983168,Bella Bella,Shorts,Film & Video,USD,2013-11-09,500,2013-10-10 02:34:51,120,failed,3,US,120,120,500
768113583,Healing Heels,Footwear,Fashion,USD,2014-11-11,10000,2014-10-04 00:19:37,11050,successful,140,US,11050,11050,10000
2128344393,Corporate FM - The Feature Film,Film & Video,Film & Video,USD,2012-06-03,30000,2012-05-09 22:24:37,4563,failed,62,US,4563,4563,30000
1018148257,INFESTED EARTH Issue 1,Comic Books,Comics,GBP,2015-09-29,2500,2015-08-25 01:00:16,2951,successful,96,GB,4631.29,4475.82,3791.79
512344651,VILLES- Zodiac Hand-Wound Mechanical Watch & Others,Product Design,Design,USD,2016-05-29,5000,2016-04-29 21:12:05,2610,failed,9,US,2610,2610,5000
264063351,Feisty Acres Bobwhite Quail Release Program,Farms,Food,USD,2016-04-02,2500,2016-02-02 19:44:40,2778,successful,50,US,2778,2778,2500
2133401849,Crafty Butterfly's Crochet Handbags,Crafts,Crafts,USD,2012-07-11,400,2012-06-29 04:23:50,0,failed,0,US,0,0,400
621494477,Discover the Globe in Handmade Art,Art,Art,CAD,2015-04-07,15000,2015-02-06 21:22:57,1,failed,1,CA,0.8,0.79,11844.6
742033559,Sustainable Sierra Salmon.  Delicious farm raised salmon.,Technology,Technology,USD,2016-01-18,111333,2015-11-20 02:40:10,0,failed,0,US,0,0,111333
576529539,"PRIDE RIVER CROSSING, FRESH FRUIT FESTIVAL, NYC",Theater,Theater,USD,2012-07-01,1750,2012-05-31 22:44:16,2305,successful,38,US,2305,2305,1750
1145149379,"F.U.D.G.E. Theatre presents ""Parade"" by Jason Robert Brown",Theater,Theater,USD,2012-10-04,12500,2012-09-11 22:47:23,4505,failed,57,US,4505,4505,12500
1228074690,The Barmobile: Boston's Mobile Cocktail Catering Company,Food Trucks,Food,USD,2015-05-15,35000,2015-04-15 18:22:34,41738,successful,243,US,41738,41738,35000
1278162180,Laredo Loafer,Footwear,Fashion,USD,2015-05-14,15000,2015-04-27 19:29:08,2606,failed,22,US,2606,2606,15000
2062679340,Jewelry for Fashionable Divas,Ready-to-wear,Fashion,USD,2015-05-14,500,2015-04-14 19:46:53,0,failed,0,US,0,0,500
1720717321,Scorpio Beats Music Video - Slow Down,Hip-Hop,Music,USD,2013-04-26,2500,2013-04-05 00:32:06,0,failed,0,US,0,0,2500
521979038,Help WordsinRed record our new CD (Canceled),Rock,Music,USD,2014-04-27,5500,2014-02-26 21:10:25,0,canceled,0,US,0,0,5500
1220235941,Dead Cargo,Fiction,Publishing,USD,2015-07-26,5000,2015-06-16 00:10:22,395,failed,8,US,395,395,5000
1036738201,Ghost Stories For Real Or What?! (Canceled),Anthologies,Publishing,CAD,2014-12-20,4500,2014-11-05 02:06:30,10,canceled,1,CA,8.86,8.63,3881.99
1114380767,Brooklyn Munch: The Cookbook,Publishing,Publishing,USD,2013-08-09,9000,2013-07-10 14:02:37,9015,successful,36,US,9015,9015,9000
923948540,To bless the man that blessed me - Coming together to produce a worship album.,Country & Folk,Music,USD,2010-07-24,7000,2010-06-05 00:18:01,1215,failed,15,US,1215,1215,7000
1486546960,Laugh Out Loud – Book that brings laughter back in the class,Publishing,Publishing,USD,2015-07-02,580,2015-06-02 00:47:04,0,failed,0,US,0,0,580
1409543810,Infinite Moments,Digital Art,Art,USD,2015-03-28,300,2015-03-13 14:53:54,461,successful,13,US,461,461,300
2094362325,Steadfast (A Christian film about finding God),Action,Film & Video,USD,2016-01-29,22000,2015-12-25 18:50:52,1171,canceled,5,US,1171,1171,22000
645514643,Build Software Visually,Software,Technology,GBP,2017-01-10,4000,2016-12-06 01:27:21,342,canceled,10,GB,112.93,416.46,4870.92
324964027,Boogah & Hoogah's Haunted HouseParty!,Film & Video,Film & Video,USD,2011-12-18,10000,2011-10-19 15:10:04,2913,failed,22,US,2913,2913,10000
624860885,Beverages by the Bay,Drinks,Food,USD,2016-03-29,8000,2016-03-01 03:15:20,0,failed,0,US,0,0,8000
1657352955,Alligator in the Elevator: The Animated Short,Animation,Film & Video,USD,2013-02-03,9999,2013-01-04 20:55:24,1114,failed,18,US,1114,1114,9999
1156717661,Tout ce qui reste,Shorts,Film & Video,CAD,2016-02-01,800,2016-01-02 04:11:22,846,successful,20,CA,609.97,615.23,581.78
318376400,Computer Wall Art - Mystery behind the box!,Sculpture,Art,USD,2012-09-15,2500,2012-08-16 16:40:39,0,failed,0,US,0,0,2500
660460701,CyberSecReport,Journalism,Journalism,USD,2013-02-28,1800,2013-01-29 22:24:05,1826,successful,24,US,1826,1826,1800
127277579,Folklabbet - Designdriven innovation för ett bättre samhälle,Civic Design,Design,SEK,2015-06-05,75000,2015-05-13 11:00:29,750,failed,3,SE,90.39,90.06,9006.41
502351009,RCFibers Carbon Fiber Minimalist Wallets,Product Design,Design,USD,2014-08-11,3000,2014-06-27 00:20:56,34282.99,successful,605,US,34282.99,34282.99,3000
1405374083,Finding Design in the Branches,Art,Art,USD,2014-03-08,1350,2014-02-11 04:44:39,1370,successful,39,US,1370,1370,1350
578147314,ABENDROT,Shorts,Film & Video,EUR,2015-08-31,5000,2015-08-03 23:27:48,1,failed,1,AT,1.1,1.11,5568.98
150684818,Fund Brent Keith's Album - Songs From the Heartland,Country & Folk,Music,USD,2012-06-30,15000,2012-05-29 03:04:39,1475,failed,14,US,1475,1475,15000
985786011,Samurai Chef Vol 2: Finish The (Food) Fight!,Comic Books,Comics,GBP,2014-08-09,2500,2014-07-06 01:33:40,2036,failed,75,GB,3494.61,3398.09,4172.51
724382195,HAAS - Psychedelic Folk Rock Album,Indie Rock,Music,USD,2016-04-21,3000,2016-03-16 05:21:33,3056,successful,30,US,3056,3056,3000
1478373543,Lunker Joe's - A T-shirt company created by 8 year old Jojo,Childrenswear,Fashion,USD,2014-08-08,2000,2014-07-09 22:41:50,2006,successful,37,US,2006,2006,2000
406186904,Mr. McFunny's Sports Joke Books for Kids,Children's Books,Publishing,USD,2016-05-27,4200,2016-04-27 22:09:36,2366,failed,88,US,2366,2366,4200
1116574555,Community Supported Cheese: June 2014,Food,Food,USD,2014-06-13,945,2014-05-30 18:56:53,1916,successful,55,US,1916,1916,945
649467477,The Earth Wars Saga: Galactic War 2 Art Fund,Illustration,Art,CAD,2018-01-03,450,2017-12-04 00:16:06,313,live,10,CA,0,250.2,359.71
634317041,BOURBON WHIZ: Completing in Post Production,Webseries,Film & Video,USD,2013-05-27,4000,2013-04-27 18:23:02,4005.99,successful,54,US,4005.99,4005.99,4000
579477962,Salient Tooth Print Shop (Rockland),Printing,Crafts,USD,2015-09-05,500,2015-08-06 19:22:42,540,successful,13,US,540,540,500
1327014035,RAPID Marketing Department (Canceled),Software,Technology,AUD,2015-12-06,200000,2015-11-06 07:45:28,0,canceled,0,AU,0,0,144268.92
281265016,Absurd Tales from the Marine Corps,Nonfiction,Publishing,USD,2015-07-12,10000,2015-06-12 09:35:04,300,failed,3,US,300,300,10000
1145448158,"Orange Stuff ""Here"", album pre-sale",Music,Music,CAD,2014-10-25,4000,2014-09-10 15:37:55,4205,undefined,0,"N,0""",,3729.82,3547.99
623485964,Pulp Shakespeare,Theater,Theater,USD,2011-06-16,1500,2011-04-17 20:23:51,1500,successful,30,US,1500,1500,1500
1098747828,Innovative Wireless Beehive Scales,Technology,Technology,NZD,2014-07-06,7000,2014-05-07 01:00:10,15447,successful,25,NZ,13374.5,13621.69,6172.84
1066333657,The Muskoka Lamp,Product Design,Design,EUR,2015-08-31,60000,2015-07-31 00:26:39,512,failed,5,FR,567.25,570.26,66827.8
264525584,Erie Ale Works,Food,Food,USD,2012-10-21,8000,2012-08-22 22:49:38,8421.94,successful,119,US,8421.94,8421.94,8000
410223155,"TILT: An Independent Thriller From Brainerd, MN",Webseries,Film & Video,USD,2010-08-07,15000,2010-06-21 19:18:35,15606.64,successful,223,US,15606.64,15606.64,15000
1395103112,Embroidery Machine Needed (Canceled),Embroidery,Crafts,EUR,2015-12-12,1600,2015-11-12 20:06:57,0,canceled,0,IE,0,0,1733.76
419911415,abc (Canceled),Webseries,Film & Video,USD,2014-04-14,500,2014-04-03 17:54:35,0,canceled,0,US,0,0,500
1693384940,Take a Penny,Tabletop Games,Games,USD,2016-03-11,250,2016-02-12 15:00:05,2048,successful,113,US,2048,2048,250
658393994,Orion - SciFi Soundscapes by Darkraven Europe,Tabletop Games,Games,USD,2015-05-14,3000,2015-04-27 18:03:14,3633,successful,81,US,3633,3633,3000
758119757,MySitez,Web,Technology,EUR,2015-07-17,2500,2015-06-17 00:32:44,0,failed,0,IE,0,0,2722.24
1627433850,nomadiQ - the first real portable gas bbq (Canceled),Product Design,Design,EUR,2015-09-17,120000,2015-08-18 18:43:01,28042,canceled,125,NL,31114.87,32021.29,137028.54
2077416570,A Story about an alcoholic wizard who fucks bitches.,Fiction,Publishing,USD,2015-09-05,500,2015-08-06 08:02:51,10,failed,2,US,10,10,500
1959961975,Charleston Street     -   A Memoir,Nonfiction,Publishing,USD,2014-10-24,7000,2014-09-24 22:05:59,66,failed,3,US,66,66,7000
1494760310,Illuminated Running Footwear,Wearables,Technology,USD,2017-01-22,65000,2016-11-23 02:04:16,388,canceled,2,US,124,388,65000
361866623,The Official RadioRadio Music Video,Rock,Music,USD,2011-05-28,1700,2011-05-08 02:54:36,0,failed,0,US,0,0,1700
1496344549,Ascending India: Bringing Rock Climbing Home,Documentary,Film & Video,USD,2013-11-14,10000,2013-10-15 17:05:01,3419,failed,47,US,3419,3419,10000
412523247,Haute Boxx : The Food Truck,Food Trucks,Food,USD,2017-11-05,25000,2017-09-26 19:43:40,743,failed,15,US,77,743,25000
416686244,The Chapin Sisters: A DATE WITH THE EVERLY BROTHERS,Country & Folk,Music,USD,2013-04-13,12000,2013-02-28 04:27:42,18460,successful,501,US,18460,18460,12000
1763073577,GREETINGS FROM MOON HILL: A New Collection of Horror Fiction,Fiction,Publishing,USD,2016-06-02,6800,2016-05-02 01:21:27,8107.23,successful,108,US,8107.23,8107.23,6800
645735095,Seventh Crown Tabletop Fantasy RPG Setting,Tabletop Games,Games,USD,2014-12-06,16500,2014-11-05 02:15:10,8537,failed,151,US,8537,8537,16500
919436228,DIE RESONANZ DER PFERDE - Traumatherapie für SoldatInnen,Documentary,Film & Video,EUR,2016-06-02,6000,2016-05-03 20:43:13,6476,successful,86,DE,7425.95,7223.33,6692.4
1513529638,HØVEL- Straight to the point,Product Design,Design,GBP,2017-07-13,10000,2017-06-13 13:59:26,25533,successful,432,GB,5510.71,33126.61,12974.04
1602862028,The Lamp Post Guild,Art,Art,USD,2012-11-15,14000,2012-10-16 03:05:00,34087.77,successful,405,US,34087.77,34087.77,14000
2130260057,Woist.at - Discover Best Places,Design,Design,EUR,2017-10-21,12000,2017-09-21 10:02:48,0,canceled,0,AT,0,0,13925.96
1917329984,The Sticker Project - stickers for your plugs,Design,Design,GBP,2016-04-05,3000,2016-03-01 14:16:12,5920.8,successful,513,GB,8200.86,8333.76,4222.62
389278028,EDJ COMICS: BLACKLIGHT,Comic Books,Comics,USD,2017-10-17,400,2017-09-02 14:42:49,540,successful,22,US,160,540,400
1321432310,"""Accept Who I Am"" - A Music Video for the World",Music Videos,Film & Video,USD,2016-04-07,18000,2016-03-19 20:20:11,18424,successful,263,US,18424,18424,18000
1379373816,MURKY WATERS Collection and Fashion Exhibition (Canceled),Fashion,Fashion,USD,2012-04-30,5000,2012-04-03 02:53:02,200,canceled,2,US,200,200,5000
174347861,WordRates & PitchLab: Fixing Journalism since mid-2015,Nonfiction,Publishing,USD,2015-05-24,6500,2015-04-24 15:36:32,9307,successful,246,US,9307,9307,6500
538079562,Artifice/Artifact: A Solo Show,Painting,Art,USD,2012-09-05,1350,2012-08-06 20:18:47,1512,successful,27,US,1512,1512,1350
1171176145,Spew Venom,Web,Technology,USD,2014-10-29,25000,2014-09-05 22:02:00,1,failed,1,US,1,1,25000
478245149,Abbadon Horror Comic Book Series Issues 1-3,Comic Books,Comics,USD,2014-09-12,2500,2014-08-13 16:03:24,335,failed,11,US,335,335,2500
298236506,"""My Night With A Prostitute"" Senior Thesis",Shorts,Film & Video,USD,2011-05-26,1500,2011-04-06 04:47:49,2297.9,successful,38,US,2297.9,2297.9,1500
544229745,"Chess: ""The 100 years war"" edition",Tabletop Games,Games,USD,2017-11-06,6000,2017-10-07 20:19:42,110,failed,2,US,0,110,6000
861122626,Jessie Rides Again!,Country & Folk,Music,USD,2014-08-20,8500,2014-07-23 23:23:14,25,failed,1,US,25,25,8500
393119713,Sonoma Coast Macadamia Society,Farms,Food,USD,2015-04-21,11000,2015-02-21 18:49:11,50,failed,2,US,50,50,11000
920722984,REBIRTH OF A NATION - A SUMMER OF LOVE TRIBUTE BOOK,Art,Art,USD,2017-09-01,27000,2017-07-20 21:04:59,3873,failed,16,US,325,3873,27000
408040304,Itchybandz Tv,Television,Film & Video,USD,2015-07-20,10000,2015-06-29 18:25:22,0,failed,0,US,0,0,10000
426840577,Book promotional The Traveler (Canceled),Publishing,Publishing,USD,2015-09-28,750,2015-08-14 18:40:56,0,canceled,0,US,0,0,750
1763331172,Beats Antique New Music Video !,Shorts,Film & Video,USD,2011-09-02,10000,2011-08-03 02:31:26,11552.9,successful,276,US,11552.9,11552.9,10000
99835126,Prologue: From The Shelter Of My Mind,Publishing,Publishing,USD,2012-06-16,6310,2012-05-17 17:28:20,3130,failed,97,US,3130,3130,6310
852686420,FoneStand - A Universal and Affordable Smartphone Stand,Product Design,Design,USD,2015-02-24,500,2015-01-30 02:59:20,528,successful,22,US,528,528,500
1333545645,AnthropoloMoor: An analogue dialogue of African Diaspora,Photography,Photography,USD,2012-01-04,3200,2011-11-06 04:15:02,268,failed,11,US,268,268,3200
1219706624,Book Promotion Project for Melissa M Carter,Print,Journalism,USD,2014-09-07,5000,2014-08-08 23:28:01,0,failed,0,US,0,0,5000
691074488,Pelfies,Apps,Technology,USD,2015-06-19,12500,2015-04-20 14:59:10,568,failed,7,US,568,568,12500
514962520,Matthew Newport's First Solo Album (Canceled),Country & Folk,Music,USD,2014-04-19,25000,2014-03-20 21:45:29,5,canceled,1,US,5,5,25000
1200499016,"""Defend the People"" - New Music from Alex Cook!",Music,Music,USD,2011-07-16,6500,2011-06-01 17:26:38,6688,successful,71,US,6688,6688,6500
374323848,"Courage in a Cup: Women, Coffee and the Global Economy",Nonfiction,Publishing,USD,2012-06-01,30000,2012-04-17 04:19:05,5296,failed,37,US,5296,5296,30000
127796160,La convención española Expobrony,Events,Comics,EUR,2017-07-11,500,2017-05-12 19:56:59,62,failed,3,ES,10.87,70.77,570.75
1340361754,Super Mario RPG 2 Sequel,Video Games,Games,USD,2017-11-22,10000,2017-09-23 08:39:12,93,canceled,20,US,41,93,10000
632264407,Tick Tock Fidget Spinner: Different from All the Rest,Product Design,Design,USD,2017-05-24,5000,2017-04-24 18:30:28,11176,successful,293,US,221,11176,5000
672836314,Live Online BaitShop,Art,Art,USD,2014-08-11,20000,2014-07-12 00:48:32,5,failed,1,US,5,5,20000
1866800907,The Little Black Book. (Canceled),Poetry,Publishing,USD,2016-05-27,30000,2016-04-27 06:00:12,0,canceled,0,US,0,0,30000
238903709,Gaslight Victorian Fantasy 3e for Savage Worlds,Tabletop Games,Games,USD,2017-08-05,1000,2017-07-06 22:18:17,2559,successful,145,US,464,2559,1000
1765028727,"Feature Film ""Don't Fall in, Love"" - Narrative Comedy",Shorts,Film & Video,USD,2011-03-11,32000,2011-01-25 04:31:17,90,failed,2,US,90,90,32000
1334220108,Bad Taste Boys Brand,Fashion,Fashion,USD,2013-09-04,1500,2013-07-16 21:45:41,30,failed,1,US,30,30,1500
1188213229,Ai1 Music Group Witness Greatness Campaign,Hip-Hop,Music,USD,2013-07-14,1700,2013-06-21 15:19:57,0,failed,0,US,0,0,1700
397876208,LexiconDon embarks on 'The High Heels Tour' across the US!,Music,Music,USD,2011-06-15,3000,2011-05-21 04:40:55,3320,successful,40,US,3320,3320,3000
2058099558,Tatman's Garage Tune Up,Film & Video,Film & Video,USD,2015-03-19,49010,2015-02-17 18:56:52,0,failed,0,US,0,0,49010
1757089666,The SkeinMinder,Knitting,Crafts,USD,2015-04-04,65000,2015-02-18 02:19:25,70076,successful,393,US,70076,70076,65000
1348681409,Sweet As Pie Shoe Boutique,Footwear,Fashion,USD,2014-08-14,8000,2014-07-15 23:42:06,11,failed,3,US,11,11,8000
102860361,The Diabetic Journal,Technology,Technology,GBP,2013-02-12,7500,2013-01-13 15:45:08,7743.32,successful,380,GB,12494.26,11992.13,11615.3
1159044123,Beyond the Pale,Photobooks,Photography,GBP,2014-10-31,5500,2014-10-02 00:45:42,76,failed,4,GB,123.46,121.37,8783.14
1070896400,Cookies Galore 'n More - Operation: Farmer's Market 2014,Food,Food,USD,2014-03-16,750,2014-02-14 20:05:17,805,successful,14,US,805,805,750
1038014123,Sweater Back Playing Cards,Playing Cards,Games,USD,2015-12-01,5000,2015-11-01 17:02:15,1060,failed,49,US,1060,1060,5000
428078564,Sharkansas Women's Prison Massacre,Narrative Film,Film & Video,USD,2013-09-27,110000,2013-08-28 21:29:06,598,failed,17,US,598,598,110000
664584946,new comedy secret adventure action film,Film & Video,Film & Video,GBP,2015-11-05,100000,2015-10-06 02:26:30,0,failed,0,GB,0,0,151382.12
1133431311,Just A Wallet - Aluminum Wallet $20,Product Design,Design,USD,2016-11-25,7000,2016-10-26 21:41:27,321,canceled,16,US,52,321,7000
1784491554,Youtuber Fast Track,Film & Video,Film & Video,USD,2017-06-11,5000,2017-05-12 22:33:32,0,canceled,0,US,0,0,5000
2042756018,BANSKY FAKE BANKSY,Art,Art,GBP,2017-07-07,1000,2017-05-08 14:09:21,54,failed,6,GB,0,69.64,1289.67
2132586825,A Peculiar Thud,Horror,Film & Video,USD,2016-06-24,3000,2016-06-10 15:36:36,4600,successful,52,US,4600,4600,3000
1914237149,"Conducting Product Demos For Healthy, Sugar Free Baked Goods",Food,Food,USD,2015-03-28,5000,2015-02-26 02:16:55,0,failed,0,US,0,0,5000
1099566297,God Does Laugh,Fiction,Publishing,USD,2014-06-23,600,2014-06-19 18:08:46,500,failed,8,US,500,500,600
1992590160,"Independent Film Series in Edom, TX",Film & Video,Film & Video,USD,2014-06-29,1400,2014-05-15 20:11:14,1569,undefined,0,"N,0""",,1569,1400
1721468866,seat.AI : Customized cushion just for you,Hardware,Technology,USD,2017-08-16,10000,2017-07-27 08:30:59,48950,successful,69,US,0,48950,10000
1600025282,SoundWalk's 10th Anniversary,Art,Art,USD,2013-09-15,2000,2013-08-13 15:54:53,2023,successful,24,US,2023,2023,2000
1852368466,Animals of Grace Debut Album: Songs of Shattering,Country & Folk,Music,USD,2015-07-07,1560,2015-06-16 20:28:34,2549,successful,60,US,2549,2549,1560
465281055,Spread the Dundee JAMD!,Design,Design,GBP,2013-04-12,2500,2013-03-13 11:00:53,2655.5,successful,105,GB,3954.89,4079.05,3840.19
870486355,Outbreak Brewing Co.  -  We make beer.,Drinks,Food,USD,2015-05-02,36000,2015-04-02 22:38:50,1101,failed,16,US,1101,1101,36000
1573464441,Opal necklace by natural gemstone.,Crafts,Crafts,EUR,2016-02-22,750,2016-01-25 16:15:41,803,successful,8,FR,867.04,883.78,825.45
1406236576,HowTheGamerDo,Video Games,Games,CAD,2016-01-03,500,2015-12-04 00:08:13,3,failed,3,CA,2.24,2.13,354.46
1008621854,"""The Most Loved"" A Love, A Story, A Life",Nonfiction,Publishing,USD,2012-08-02,25000,2012-06-12 03:15:25,0,failed,0,US,0,0,25000
524459047,Culture Care Book,Publishing,Publishing,USD,2014-08-27,10000,2014-07-28 17:24:23,18195,successful,357,US,18195,18195,10000
678705893,Indie Sensation Geri X 2011 National Tour,Indie Rock,Music,USD,2011-01-14,2500,2010-12-15 20:26:57,300,failed,7,US,300,300,2500
1203418193,Majanga® Massage Wrap (Canceled),Ready-to-wear,Fashion,EUR,2014-12-04,90000,2014-10-08 20:18:13,31,canceled,1,NL,39.11,38.32,111258.08
1806546889,Entre Mujeres: Translocal Musical Dialogues,World Music,Music,USD,2012-07-03,10000,2012-05-14 03:10:37,10425.01,successful,208,US,10425.01,10425.01,10000
875462913,THE END OF IT/Los Angeles,Theater,Theater,USD,2013-07-06,10000,2013-06-06 18:21:36,10800,successful,107,US,10800,10800,10000
970417355,"""Not a One of Us"" Autism Anthem and Music Video",Music,Music,USD,2012-09-01,950,2012-07-19 22:59:57,1208.33,successful,41,US,1208.33,1208.33,950
1843559903,The Naked Truth Project (Canceled),Fine Art,Photography,AUD,2014-09-09,500,2014-08-20 22:32:45,0,canceled,0,AU,0,0,452.65
1607411100,Treasures Untold-A unique chainmail jewelry experience,Jewelry,Fashion,USD,2017-09-26,500,2017-08-27 19:30:29,60,failed,2,US,30,60,500
1757377525,Taking the Lane: A feminist bike zine,Journalism,Journalism,USD,2010-06-25,350,2010-05-23 06:30:23,552,successful,46,US,552,552,350
1034880966,Perfume Solids,DIY,Crafts,USD,2014-08-10,3000,2014-07-11 22:50:35,361,failed,24,US,361,361,3000
284376909,Bean & Leaf Organics,Food,Food,USD,2012-06-01,15000,2012-05-17 03:58:57,455,failed,12,US,455,455,15000
391598780,Wonder 3 Revisited and Even More of Osamu Tezuka’s Works,Graphic Novels,Comics,USD,2017-04-27,39000,2017-03-28 00:30:33,82137,successful,513,US,41281,82137,39000
389229704,Dog bow tie collar company: Moey,Pet Fashion,Fashion,USD,2015-04-12,10000,2015-03-13 18:04:00,0,failed,0,US,0,0,10000
464206712,Ravingspire,Tabletop Games,Games,USD,2016-04-28,7500,2016-03-29 14:00:41,74858,successful,1153,US,74858,74858,7500
399312484,A SRIRACHA Hot Sauce Documentary,Documentary,Film & Video,USD,2011-12-08,10000,2011-10-09 05:05:40,1831.12,failed,41,US,1831.12,1831.12,10000
914875116,Cedar Hollow Farm Beekeeping Expansion,Food,Food,USD,2012-03-31,4850,2012-03-16 02:12:15,127,failed,8,US,127,127,4850
1620008455,The Girl from the Wilderness,Science Fiction,Film & Video,USD,2014-11-19,12000,2014-10-20 05:22:01,13860,successful,142,US,13860,13860,12000
1465782091,Linden Public House - Kitchen Equipment,Restaurants,Food,USD,2017-11-22,18000,2017-10-23 19:06:49,1000,failed,1,US,0,1000,18000
542246400,Giuseppe Makes A Movie,Documentary,Film & Video,USD,2014-01-19,3500,2013-12-20 19:28:45,3579,successful,71,US,3579,3579,3500
18959863,A Simple Meeting (Canceled),Action,Film & Video,USD,2015-05-28,1200,2015-05-13 05:23:42,10,canceled,1,US,10,10,1200
244758121,A Carbon Fiber Ring — The Filament Ultralight,Product Design,Design,USD,2015-11-23,12000,2015-10-24 03:47:20,17371,successful,227,US,17371,17371,12000
95163807,99% Declaration Mini-Doc,Documentary,Film & Video,USD,2012-09-06,600,2012-08-23 19:01:40,1535,successful,22,US,1535,1535,600
2091618023,Better sounding vegan podcast!,Audio,Journalism,SEK,2015-11-11,1000,2015-10-12 16:43:06,1050,successful,12,SE,128.07,121.02,115.26
1064976991,Battle Systems™ Urban Apocalypse Terrain,Tabletop Games,Games,GBP,2015-10-19,21000,2015-09-18 21:00:16,186394.5,successful,1151,GB,289120.44,287122.99,32348.5
1205179420,The Fierce Urgency of Now,Shorts,Film & Video,USD,2015-08-15,8000,2015-07-16 21:10:29,220,failed,6,US,220,220,8000
1485024272,Disciples Of The Storm,Video Games,Games,USD,2014-08-23,50000,2014-07-26 19:52:13,23150,failed,88,US,23150,23150,50000
2133891526,GroWashington CoWorking Space,Makerspaces,Technology,USD,2016-11-17,7000,2016-11-01 06:10:14,950,failed,8,US,0,950,7000
677813592,UCHRONIA (un long-métrage de Christophe Goffette),Film & Video,Film & Video,EUR,2015-12-13,45000,2015-10-30 12:00:11,46504.64,successful,551,FR,50821.02,50392.41,48761.99
110798114,Armor Class 10 -Shirts for RPG Gamers LEVEL 3!,Fashion,Fashion,USD,2013-10-21,1500,2013-09-18 03:01:44,4467.45,successful,111,US,4467.45,4467.45,1500
289287572,Sydney Rose Music,Music,Music,USD,2015-06-03,5000,2015-05-04 04:25:16,0,undefined,0,"N,0""",,0,5000
34110897,"mia 1 – masaba II festival, 6. & 7. 10. 2015",World Music,Music,EUR,2015-08-31,5000,2015-08-01 16:54:52,2045,failed,23,DE,2237.32,2277.71,5568.98
862865492,We Can Grow Together,Product Design,Design,USD,2015-12-04,3550,2015-11-20 18:18:04,3744,successful,55,US,3744,3744,3550
752190808,Norns Avigate: Minimalist Luxury Automatic Watch,Product Design,Design,SGD,2017-08-04,30000,2017-06-30 17:00:40,19367.77,failed,65,SG,3649.14,14279.86,22119
1908459588,Mythic Science - Teaching science through stories,Nonfiction,Publishing,USD,2012-12-06,1500,2012-11-06 23:06:13,376,failed,9,US,376,376,1500
1525772819,Ely™ App - Child Safety Recall Alerts on your Mobile Device,Apps,Technology,USD,2014-09-08,60000,2014-07-29 00:14:28,36000,failed,149,US,36000,36000,60000
734097557,"Same, But Different (Canceled)",Children's Books,Publishing,USD,2016-06-10,20000,2016-05-11 08:05:25,80,canceled,2,US,80,80,20000
128289914,Abatron - Multiplayer RTS/FPS Hybrid,Video Games,Games,USD,2016-09-29,125000,2016-08-30 15:01:59,3609.99,canceled,154,US,0,3609.99,125000
7737715,Heat Expereience,Apparel,Fashion,NOK,2016-12-15,150000,2016-11-12 22:57:48,154145.18,successful,100,NO,382.7,17756.21,17278.72
1482242461,Familia,Narrative Film,Film & Video,USD,2012-07-12,1000,2012-06-12 15:35:15,0,failed,0,US,0,0,1000
2070620930,Flux-A new Bowerbag for your active adventures (Canceled),Product Design,Design,USD,2014-12-25,25000,2014-12-05 05:42:37,4355,canceled,24,US,4355,4355,25000
1546494746,Paula's Perilous Adventure interactive e-Book for Children,Children's Books,Publishing,USD,2013-01-01,100000,2012-12-04 03:45:24,0,failed,0,US,0,0,100000
400951013,The Barking Buffalo Cafe (Canceled),Drinks,Food,CAD,2015-05-24,6000,2015-05-03 18:13:37,0,canceled,0,CA,0,0,4821.99
1404104759,8 Bit Gaming Device Enamel Pin,Accessories,Fashion,SGD,2017-09-22,650,2017-08-08 04:08:12,794,successful,29,SG,12.49,590.12,483.09
525668790,"Interlude: An eBook of poetry, photos & stories behind them",Publishing,Publishing,USD,2011-08-20,10000,2011-07-21 18:53:18,11669,successful,221,US,11669,11669,10000
1881943558,Wining and Dining on the Yacht,Restaurants,Food,USD,2015-09-22,250000,2015-08-23 22:02:49,0,failed,0,US,0,0,250000
650162215,living object exhibit,Art,Art,USD,2011-01-06,150,2010-12-16 07:51:56,155,successful,8,US,155,155,150
1426896634,"Turnovers, the Reversible, Eco Baby Line",Fashion,Fashion,USD,2013-03-22,10000,2013-02-20 17:54:21,10100,successful,87,US,10100,10100,10000
323337194,A Short Walk to the Power of Numbers - 1,Academic,Publishing,USD,2016-02-04,2000,2016-01-21 18:57:42,50,failed,1,US,50,50,2000
342640231,"SunLay Fashion Beach Towel - Stand out, while you lay out.",Fashion,Fashion,USD,2015-08-31,23000,2015-07-22 08:24:18,0,canceled,0,US,0,0,23000
1081484226,FaceStars,Theater,Theater,GBP,2016-05-17,300000,2016-04-19 10:37:34,2,failed,2,GB,2.83,2.91,437056.57
1918601629,The Safe Sleep Seat. (Canceled),Product Design,Design,GBP,2015-04-04,50000,2015-03-25 22:47:05,101,canceled,2,GB,150.77,147.37,72956.49
602091137,Pidge,Film & Video,Film & Video,USD,2011-03-24,1500,2011-02-22 20:34:46,1561,successful,19,US,1561,1561,1500
66066815,SUPER SQUARE CHAOS,Video Games,Games,CAD,2015-05-08,1,2015-04-07 20:57:34,60,successful,10,CA,48.08,49.57,0.83
